origin,maxt,mint,year,month,day
SLC,48,35,2008,11,7
SLC,57,33,2008,11,8
SLC,55,41,2008,11,9
SLC,44,39,2008,11,10
SLC,49,37,2008,11,11
SLC,49,42,2008,11,12
SLC,58,40,2008,11,13
SLC,48,31,2008,11,14
SLC,48,28,2008,11,15
SLC,56,32,2008,11,16
SLC,58,29,2008,11,17
SLC,57,29,2008,11,18
SLC,57,32,2008,11,19
SLC,59,31,2008,11,20
SLC,48,30,2008,11,21
SLC,48,26,2008,11,22
SLC,48,27,2008,11,23
SLC,50,26,2008,11,24
SLC,50,29,2008,11,25
SLC,50,28,2008,11,26
SLC,49,34,2008,11,27
SLC,47,32,2008,11,28
SLC,46,34,2008,11,29
SLC,52,39,2008,11,30
SEA,65,48,2008,11,1
SEA,57,48,2008,11,2
SEA,53,46,2008,11,3
SEA,51,41,2008,11,4
SEA,52,38,2008,11,5
SEA,57,46,2008,11,6
SEA,62,54,2008,11,7
SEA,62,53,2008,11,8
SEA,56,49,2008,11,9
SEA,54,48,2008,11,10
SEA,56,46,2008,11,11
SEA,58,51,2008,11,12
SEA,52,42,2008,11,13
SEA,53,40,2008,11,14
SEA,57,44,2008,11,15
SEA,55,42,2008,11,16
SEA,59,43,2008,11,17
SEA,51,43,2008,11,18
SEA,60,42,2008,11,19
SEA,58,42,2008,11,20
SEA,51,43,2008,11,21
SEA,48,40,2008,11,22
SEA,52,35,2008,11,23
SEA,50,36,2008,11,24
SEA,48,40,2008,11,25
SEA,48,37,2008,11,26
SEA,48,34,2008,11,27
SEA,51,44,2008,11,28
SEA,56,49,2008,11,29
SEA,55,50,2008,11,30
CVG,71,40,2008,11,1
CVG,72,48,2008,11,2
CVG,73,46,2008,11,3
CVG,73,41,2008,11,4
CVG,74,41,2008,11,5
CVG,74,47,2008,11,6
CVG,64,43,2008,11,7
CVG,50,40,2008,11,8
CVG,42,36,2008,11,9
CVG,46,32,2008,11,10
CVG,42,31,2008,11,11
CVG,57,41,2008,11,12
CVG,60,48,2008,11,13
CVG,65,48,2008,11,14
CVG,52,37,2008,11,15
CVG,38,33,2008,11,16
CVG,39,27,2008,11,17
CVG,37,21,2008,11,18
CVG,42,18,2008,11,19
CVG,40,29,2008,11,20
CVG,35,19,2008,11,21
CVG,33,12,2008,11,22
CVG,47,17,2008,11,23
CVG,49,32,2008,11,24
CVG,42,30,2008,11,25
CVG,45,25,2008,11,26
CVG,52,22,2008,11,27
CVG,48,26,2008,11,28
CVG,48,21,2008,11,29
CVG,44,35,2008,11,30
JFK,67,47,2008,11,1
JFK,50,39,2008,11,2
JFK,58,41,2008,11,3
JFK,63,47,2008,11,4
JFK,65,55,2008,11,5
JFK,65,60,2008,11,6
JFK,64,59,2008,11,7
JFK,59,53,2008,11,8
JFK,58,48,2008,11,9
JFK,53,43,2008,11,10
JFK,52,39,2008,11,11
JFK,49,38,2008,11,12
JFK,58,44,2008,11,13
JFK,61,57,2008,11,14
JFK,64,57,2008,11,15
JFK,59,41,2008,11,16
JFK,47,38,2008,11,17
JFK,42,30,2008,11,18
JFK,37,27,2008,11,19
JFK,40,30,2008,11,20
JFK,39,26,2008,11,21
JFK,34,24,2008,11,22
JFK,38,25,2008,11,23
JFK,52,30,2008,11,24
JFK,49,36,2008,11,25
JFK,48,37,2008,11,26
JFK,45,32,2008,11,27
JFK,51,34,2008,11,28
JFK,48,34,2008,11,29
JFK,46,33,2008,11,30
ORD,54,48,2008,11,1
ORD,67,48,2008,11,2
ORD,73,54,2008,11,3
ORD,71,50,2008,11,4
ORD,71,47,2008,11,5
ORD,65,45,2008,11,6
ORD,47,35,2008,11,7
ORD,40,35,2008,11,8
ORD,39,30,2008,11,9
ORD,39,26,2008,11,10
ORD,38,23,2008,11,11
ORD,48,38,2008,11,12
ORD,55,44,2008,11,13
ORD,52,42,2008,11,14
ORD,42,35,2008,11,15
ORD,37,29,2008,11,16
ORD,36,26,2008,11,17
ORD,34,21,2008,11,18
ORD,44,29,2008,11,19
ORD,36,22,2008,11,20
ORD,29,17,2008,11,21
ORD,35,17,2008,11,22
ORD,45,20,2008,11,23
ORD,38,32,2008,11,24
ORD,40,28,2008,11,25
ORD,42,24,2008,11,26
ORD,45,22,2008,11,27
ORD,44,26,2008,11,28
ORD,44,20,2008,11,29
ORD,39,33,2008,11,30
DTW,59,38,2008,11,1
DTW,53,36,2008,11,2
DTW,65,48,2008,11,3
DTW,71,42,2008,11,4
DTW,71,41,2008,11,5
DTW,68,43,2008,11,6
DTW,58,43,2008,11,7
DTW,45,38,2008,11,8
DTW,43,32,2008,11,9
DTW,35,31,2008,11,10
DTW,37,26,2008,11,11
DTW,50,35,2008,11,12
DTW,55,46,2008,11,13
DTW,54,49,2008,11,14
DTW,49,36,2008,11,15
DTW,37,32,2008,11,16
DTW,35,27,2008,11,17
DTW,34,21,2008,11,18
DTW,35,23,2008,11,19
DTW,38,26,2008,11,20
DTW,31,19,2008,11,21
DTW,33,20,2008,11,22
DTW,38,15,2008,11,23
DTW,37,30,2008,11,24
DTW,37,33,2008,11,25
DTW,39,32,2008,11,26
DTW,40,23,2008,11,27
DTW,42,29,2008,11,28
DTW,43,23,2008,11,29
DTW,39,31,2008,11,30
DEN,56,23,2008,12,1
DEN,69,28,2008,12,2
DEN,28,21,2008,12,3
DEN,22,-5,2008,12,4
DEN,44,-5,2008,12,5
DEN,58,24,2008,12,6
DEN,65,36,2008,12,7
DEN,51,22,2008,12,8
DEN,25,10,2008,12,9
DEN,49,13,2008,12,10
DEN,51,23,2008,12,11
DEN,43,23,2008,12,12
DEN,58,15,2008,12,13
DEN,15,-18,2008,12,14
DEN,2,-19,2008,12,15
DEN,34,-8,2008,12,16
DEN,37,14,2008,12,17
DEN,28,5,2008,12,18
DEN,44,14,2008,12,19
DEN,27,4,2008,12,20
DEN,19,0,2008,12,21
DEN,29,1,2008,12,22
DEN,28,10,2008,12,23
DEN,40,14,2008,12,24
DEN,48,12,2008,12,25
DEN,46,14,2008,12,26
DEN,34,11,2008,12,27
DEN,52,31,2008,12,28
DEN,58,29,2008,12,29
DEN,58,21,2008,12,30
DEN,53,18,2008,12,31
DFW,52,36,2008,12,1
DFW,68,35,2008,12,2
DFW,77,40,2008,12,3
DFW,50,32,2008,12,4
DFW,49,31,2008,12,5
DFW,63,31,2008,12,6
DFW,68,37,2008,12,7
DFW,74,55,2008,12,8
DFW,69,35,2008,12,9
DFW,45,29,2008,12,10
DFW,62,29,2008,12,11
DFW,65,32,2008,12,12
DFW,70,50,2008,12,13
DFW,79,39,2008,12,14
DFW,39,26,2008,12,15
DFW,34,25,2008,12,16
DFW,48,34,2008,12,17
DFW,69,48,2008,12,18
DFW,73,54,2008,12,19
DFW,71,34,2008,12,20
DFW,38,24,2008,12,21
DFW,34,26,2008,12,22
DFW,55,34,2008,12,23
DFW,57,39,2008,12,24
DFW,68,37,2008,12,25
DFW,83,65,2008,12,26
DFW,75,39,2008,12,27
DFW,59,32,2008,12,28
DFW,69,34,2008,12,29
DFW,75,39,2008,12,30
DFW,56,40,2008,12,31
MCO,69,56,2008,12,1
MCO,61,44,2008,12,2
MCO,69,39,2008,12,3
MCO,75,54,2008,12,4
MCO,77,49,2008,12,5
MCO,78,56,2008,12,6
MCO,64,45,2008,12,7
MCO,74,42,2008,12,8
MCO,80,58,2008,12,9
MCO,83,64,2008,12,10
MCO,73,61,2008,12,11
MCO,64,49,2008,12,12
MCO,67,44,2008,12,13
MCO,76,57,2008,12,14
MCO,77,62,2008,12,15
MCO,79,57,2008,12,16
MCO,80,58,2008,12,17
MCO,81,59,2008,12,18
MCO,81,55,2008,12,19
MCO,80,53,2008,12,20
MCO,80,52,2008,12,21
MCO,61,45,2008,12,22
MCO,73,44,2008,12,23
MCO,82,57,2008,12,24
MCO,79,67,2008,12,25
MCO,81,61,2008,12,26
MCO,80,60,2008,12,27
MCO,81,58,2008,12,28
MCO,81,57,2008,12,29
MCO,76,50,2008,12,30
MCO,76,46,2008,12,31
IAH,59,36,2008,12,1
IAH,69,34,2008,12,2
IAH,79,54,2008,12,3
IAH,57,43,2008,12,4
IAH,54,36,2008,12,5
IAH,64,36,2008,12,6
IAH,65,38,2008,12,7
IAH,72,45,2008,12,8
IAH,78,43,2008,12,9
IAH,43,32,2008,12,10
IAH,56,33,2008,12,11
IAH,64,32,2008,12,12
IAH,72,38,2008,12,13
IAH,75,62,2008,12,14
IAH,64,39,2008,12,15
IAH,44,37,2008,12,16
IAH,64,44,2008,12,17
IAH,75,59,2008,12,18
IAH,80,69,2008,12,19
IAH,77,64,2008,12,20
IAH,64,42,2008,12,21
IAH,42,31,2008,12,22
IAH,74,40,2008,12,23
IAH,72,59,2008,12,24
IAH,74,60,2008,12,25
IAH,77,70,2008,12,26
IAH,78,56,2008,12,27
IAH,57,43,2008,12,28
IAH,66,41,2008,12,29
IAH,70,37,2008,12,30
IAH,66,45,2008,12,31
PHL,58,39,2008,12,1
PHL,45,32,2008,12,2
PHL,44,28,2008,12,3
PHL,52,34,2008,12,4
PHL,42,28,2008,12,5
PHL,37,25,2008,12,6
PHL,36,24,2008,12,7
PHL,28,20,2008,12,8
PHL,57,27,2008,12,9
PHL,65,46,2008,12,10
PHL,46,39,2008,12,11
PHL,45,33,2008,12,12
PHL,36,27,2008,12,13
PHL,47,26,2008,12,14
PHL,66,43,2008,12,15
PHL,58,33,2008,12,16
PHL,42,33,2008,12,17
PHL,43,31,2008,12,18
PHL,40,34,2008,12,19
PHL,35,26,2008,12,20
PHL,38,26,2008,12,21
PHL,27,15,2008,12,22
PHL,32,17,2008,12,23
PHL,62,32,2008,12,24
PHL,60,30,2008,12,25
PHL,44,29,2008,12,26
PHL,52,38,2008,12,27
PHL,66,49,2008,12,28
PHL,49,35,2008,12,29
PHL,47,32,2008,12,30
PHL,45,23,2008,12,31
DCA,50,39,2008,12,1
DCA,46,33,2008,12,2
DCA,46,28,2008,12,3
DCA,53,39,2008,12,4
DCA,41,27,2008,12,5
DCA,36,24,2008,12,6
DCA,35,24,2008,12,7
DCA,33,22,2008,12,8
DCA,49,33,2008,12,9
DCA,66,48,2008,12,10
DCA,56,39,2008,12,11
DCA,44,32,2008,12,12
DCA,38,29,2008,12,13
DCA,48,30,2008,12,14
DCA,67,42,2008,12,15
DCA,55,34,2008,12,16
DCA,47,34,2008,12,17
DCA,43,38,2008,12,18
DCA,47,40,2008,12,19
DCA,41,31,2008,12,20
DCA,44,27,2008,12,21
DCA,28,16,2008,12,22
DCA,35,17,2008,12,23
DCA,57,34,2008,12,24
DCA,58,32,2008,12,25
DCA,41,29,2008,12,26
DCA,59,39,2008,12,27
DCA,70,50,2008,12,28
DCA,51,38,2008,12,29
DCA,54,39,2008,12,30
DCA,47,25,2008,12,31
ATL,43,33,2008,12,1
ATL,47,30,2008,12,2
ATL,52,29,2008,12,3
ATL,53,38,2008,12,4
ATL,48,29,2008,12,5
ATL,46,28,2008,12,6
ATL,45,30,2008,12,7
ATL,54,28,2008,12,8
ATL,67,41,2008,12,9
ATL,64,59,2008,12,10
ATL,64,43,2008,12,11
ATL,49,32,2008,12,12
ATL,48,27,2008,12,13
ATL,46,36,2008,12,14
ATL,63,43,2008,12,15
ATL,68,53,2008,12,16
ATL,71,62,2008,12,17
ATL,71,60,2008,12,18
ATL,69,57,2008,12,19
ATL,69,62,2008,12,20
ATL,65,29,2008,12,21
ATL,33,18,2008,12,22
ATL,48,24,2008,12,23
ATL,65,40,2008,12,24
ATL,59,50,2008,12,25
ATL,55,49,2008,12,26
ATL,62,49,2008,12,27
ATL,64,52,2008,12,28
ATL,59,42,2008,12,29
ATL,67,37,2008,12,30
ATL,52,34,2008,12,31
CLT,46,35,2008,12,1
CLT,47,25,2008,12,2
CLT,51,21,2008,12,3
CLT,55,31,2008,12,4
CLT,51,38,2008,12,5
CLT,42,31,2008,12,6
CLT,47,26,2008,12,7
CLT,51,20,2008,12,8
CLT,65,39,2008,12,9
CLT,66,59,2008,12,10
CLT,68,52,2008,12,11
CLT,54,31,2008,12,12
CLT,49,23,2008,12,13
CLT,45,26,2008,12,14
CLT,68,41,2008,12,15
CLT,63,44,2008,12,16
CLT,57,43,2008,12,17
CLT,60,55,2008,12,18
CLT,68,55,2008,12,19
CLT,67,58,2008,12,20
CLT,62,32,2008,12,21
CLT,37,20,2008,12,22
CLT,43,24,2008,12,23
CLT,58,39,2008,12,24
CLT,67,50,2008,12,25
CLT,51,45,2008,12,26
CLT,56,44,2008,12,27
CLT,65,56,2008,12,28
CLT,64,38,2008,12,29
CLT,66,35,2008,12,30
CLT,56,25,2008,12,31
LGA,55,43,2008,12,1
LGA,46,38,2008,12,2
LGA,43,35,2008,12,3
LGA,51,39,2008,12,4
LGA,42,34,2008,12,5
LGA,37,31,2008,12,6
LGA,37,22,2008,12,7
LGA,31,20,2008,12,8
LGA,56,31,2008,12,9
LGA,63,44,2008,12,10
LGA,44,38,2008,12,11
LGA,46,33,2008,12,12
LGA,33,28,2008,12,13
LGA,49,30,2008,12,14
LGA,67,48,2008,12,15
LGA,59,31,2008,12,16
LGA,44,33,2008,12,17
LGA,43,37,2008,12,18
LGA,39,30,2008,12,19
LGA,32,23,2008,12,20
LGA,40,26,2008,12,21
LGA,29,14,2008,12,22
LGA,31,20,2008,12,23
LGA,58,31,2008,12,24
LGA,58,35,2008,12,25
LGA,41,32,2008,12,26
LGA,48,40,2008,12,27
LGA,65,47,2008,12,28
LGA,49,38,2008,12,29
LGA,44,34,2008,12,30
LGA,36,19,2008,12,31
EWR,55,42,2008,12,1
EWR,47,34,2008,12,2
EWR,44,27,2008,12,3
EWR,51,34,2008,12,4
EWR,41,29,2008,12,5
EWR,37,24,2008,12,6
EWR,38,20,2008,12,7
EWR,31,18,2008,12,8
EWR,58,28,2008,12,9
EWR,65,44,2008,12,10
EWR,44,37,2008,12,11
EWR,46,33,2008,12,12
EWR,34,27,2008,12,13
EWR,48,26,2008,12,14
EWR,67,47,2008,12,15
EWR,58,30,2008,12,16
EWR,42,31,2008,12,17
EWR,44,32,2008,12,18
EWR,35,30,2008,12,19
EWR,30,23,2008,12,20
EWR,36,24,2008,12,21
EWR,26,12,2008,12,22
EWR,30,17,2008,12,23
EWR,53,30,2008,12,24
EWR,55,33,2008,12,25
EWR,41,26,2008,12,26
EWR,45,39,2008,12,27
EWR,66,45,2008,12,28
EWR,47,33,2008,12,29
EWR,44,31,2008,12,30
EWR,36,18,2008,12,31
BOS,60,44,2008,12,1
BOS,48,38,2008,12,2
BOS,46,34,2008,12,3
BOS,55,35,2008,12,4
BOS,42,31,2008,12,5
BOS,37,27,2008,12,6
BOS,37,25,2008,12,7
BOS,25,14,2008,12,8
BOS,56,17,2008,12,9
BOS,63,40,2008,12,10
BOS,40,36,2008,12,11
BOS,48,32,2008,12,12
BOS,32,23,2008,12,13
BOS,43,22,2008,12,14
BOS,63,43,2008,12,15
BOS,61,29,2008,12,16
BOS,42,28,2008,12,17
BOS,40,32,2008,12,18
BOS,34,15,2008,12,19
BOS,20,13,2008,12,20
BOS,36,19,2008,12,21
BOS,27,17,2008,12,22
BOS,28,15,2008,12,23
BOS,52,27,2008,12,24
BOS,55,31,2008,12,25
BOS,36,25,2008,12,26
BOS,49,36,2008,12,27
BOS,62,44,2008,12,28
BOS,44,33,2008,12,29
BOS,40,28,2008,12,30
BOS,28,9,2008,12,31
MSP,24,15,2008,12,1
MSP,38,13,2008,12,2
MSP,29,14,2008,12,3
MSP,17,9,2008,12,4
MSP,28,8,2008,12,5
MSP,27,4,2008,12,6
MSP,17,3,2008,12,7
MSP,23,17,2008,12,8
MSP,21,7,2008,12,9
MSP,29,2,2008,12,10
MSP,29,8,2008,12,11
MSP,30,-2,2008,12,12
MSP,38,26,2008,12,13
MSP,38,-1,2008,12,14
MSP,-1,-10,2008,12,15
MSP,4,-11,2008,12,16
MSP,11,-3,2008,12,17
MSP,16,-4,2008,12,18
MSP,24,15,2008,12,19
MSP,21,-10,2008,12,20
MSP,9,-12,2008,12,21
MSP,2,-13,2008,12,22
MSP,24,2,2008,12,23
MSP,14,-2,2008,12,24
MSP,26,-6,2008,12,25
MSP,41,26,2008,12,26
MSP,38,15,2008,12,27
MSP,29,6,2008,12,28
MSP,36,15,2008,12,29
MSP,19,1,2008,12,30
MSP,13,-9,2008,12,31
LAS,69,49,2008,12,1
LAS,64,49,2008,12,2
LAS,64,46,2008,12,3
LAS,59,43,2008,12,4
LAS,61,42,2008,12,5
LAS,61,40,2008,12,6
LAS,56,46,2008,12,7
LAS,54,44,2008,12,8
LAS,57,43,2008,12,9
LAS,59,38,2008,12,10
LAS,65,42,2008,12,11
LAS,59,44,2008,12,12
LAS,63,41,2008,12,13
LAS,49,35,2008,12,14
LAS,45,36,2008,12,15
LAS,48,37,2008,12,16
LAS,39,32,2008,12,17
LAS,44,33,2008,12,18
LAS,45,32,2008,12,19
LAS,47,31,2008,12,20
LAS,50,34,2008,12,21
LAS,58,39,2008,12,22
LAS,50,39,2008,12,23
LAS,43,37,2008,12,24
LAS,56,38,2008,12,25
LAS,45,34,2008,12,26
LAS,43,28,2008,12,27
LAS,48,30,2008,12,28
LAS,54,34,2008,12,29
LAS,57,36,2008,12,30
LAS,57,38,2008,12,31
LAX,67,52,2008,12,1
LAX,60,55,2008,12,2
LAX,61,56,2008,12,3
LAX,64,57,2008,12,4
LAX,77,50,2008,12,5
LAX,75,52,2008,12,6
LAX,63,58,2008,12,7
LAX,61,54,2008,12,8
LAX,66,49,2008,12,9
LAX,72,48,2008,12,10
LAX,74,51,2008,12,11
LAX,64,52,2008,12,12
LAX,60,50,2008,12,13
LAX,56,47,2008,12,14
LAX,55,47,2008,12,15
LAX,55,44,2008,12,16
LAX,53,45,2008,12,17
LAX,55,41,2008,12,18
LAX,55,41,2008,12,19
LAX,60,42,2008,12,20
LAX,63,46,2008,12,21
LAX,56,49,2008,12,22
LAX,56,42,2008,12,23
LAX,54,48,2008,12,24
LAX,57,47,2008,12,25
LAX,55,42,2008,12,26
LAX,57,40,2008,12,27
LAX,63,42,2008,12,28
LAX,71,49,2008,12,29
LAX,70,48,2008,12,30
LAX,55,47,2008,12,31
PHX,78,51,2008,12,1
PHX,76,52,2008,12,2
PHX,75,49,2008,12,3
PHX,71,51,2008,12,4
PHX,75,47,2008,12,5
PHX,73,48,2008,12,6
PHX,64,50,2008,12,7
PHX,67,50,2008,12,8
PHX,68,51,2008,12,9
PHX,66,45,2008,12,10
PHX,74,46,2008,12,11
PHX,68,52,2008,12,12
PHX,70,48,2008,12,13
PHX,59,47,2008,12,14
PHX,53,46,2008,12,15
PHX,56,51,2008,12,16
PHX,68,51,2008,12,17
PHX,59,47,2008,12,18
PHX,60,42,2008,12,19
PHX,60,40,2008,12,20
PHX,63,40,2008,12,21
PHX,59,44,2008,12,22
PHX,58,48,2008,12,23
PHX,61,46,2008,12,24
PHX,60,52,2008,12,25
PHX,59,40,2008,12,26
PHX,51,34,2008,12,27
PHX,59,34,2008,12,28
PHX,72,40,2008,12,29
PHX,73,43,2008,12,30
PHX,74,46,2008,12,31
SAN,65,53,2008,12,1
SAN,62,57,2008,12,2
SAN,64,58,2008,12,3
SAN,64,57,2008,12,4
SAN,71,54,2008,12,5
SAN,76,52,2008,12,6
SAN,64,60,2008,12,7
SAN,62,56,2008,12,8
SAN,75,51,2008,12,9
SAN,70,50,2008,12,10
SAN,70,49,2008,12,11
SAN,64,55,2008,12,12
SAN,62,56,2008,12,13
SAN,58,50,2008,12,14
SAN,58,50,2008,12,15
SAN,60,52,2008,12,16
SAN,56,50,2008,12,17
SAN,58,49,2008,12,18
SAN,58,45,2008,12,19
SAN,60,44,2008,12,20
SAN,62,45,2008,12,21
SAN,58,49,2008,12,22
SAN,59,50,2008,12,23
SAN,58,48,2008,12,24
SAN,61,51,2008,12,25
SAN,56,47,2008,12,26
SAN,59,42,2008,12,27
SAN,62,41,2008,12,28
SAN,69,45,2008,12,29
SAN,67,47,2008,12,30
SAN,61,45,2008,12,31
SFO,56,49,2008,12,1
SFO,62,49,2008,12,2
SFO,59,47,2008,12,3
SFO,58,49,2008,12,4
SFO,62,45,2008,12,5
SFO,59,43,2008,12,6
SFO,54,45,2008,12,7
SFO,54,45,2008,12,8
SFO,57,40,2008,12,9
SFO,60,42,2008,12,10
SFO,58,42,2008,12,11
SFO,59,47,2008,12,12
SFO,53,45,2008,12,13
SFO,50,40,2008,12,14
SFO,52,40,2008,12,15
SFO,47,39,2008,12,16
SFO,51,34,2008,12,17
SFO,53,41,2008,12,18
SFO,54,43,2008,12,19
SFO,50,36,2008,12,20
SFO,52,45,2008,12,21
SFO,53,43,2008,12,22
SFO,51,42,2008,12,23
SFO,55,47,2008,12,24
SFO,54,43,2008,12,25
SFO,51,42,2008,12,26
SFO,51,39,2008,12,27
SFO,56,45,2008,12,28
SFO,58,44,2008,12,29
SFO,55,44,2008,12,30
SFO,51,44,2008,12,31
SLC,57,36,2008,12,1
SLC,57,39,2008,12,2
SLC,47,37,2008,12,3
SLC,44,28,2008,12,4
SLC,43,24,2008,12,5
SLC,47,26,2008,12,6
SLC,46,26,2008,12,7
SLC,37,25,2008,12,8
SLC,36,20,2008,12,9
SLC,43,25,2008,12,10
SLC,44,25,2008,12,11
SLC,48,29,2008,12,12
SLC,49,19,2008,12,13
SLC,29,20,2008,12,14
SLC,30,19,2008,12,15
SLC,31,14,2008,12,16
SLC,31,12,2008,12,17
SLC,33,21,2008,12,18
SLC,34,18,2008,12,19
SLC,26,15,2008,12,20
SLC,35,15,2008,12,21
SLC,40,22,2008,12,22
SLC,30,20,2008,12,23
SLC,34,18,2008,12,24
SLC,41,24,2008,12,25
SLC,24,14,2008,12,26
SLC,27,8,2008,12,27
SLC,34,22,2008,12,28
SLC,38,21,2008,12,29
SLC,37,17,2008,12,30
SLC,36,13,2008,12,31
SEA,55,50,2008,12,1
SEA,51,43,2008,12,2
SEA,49,42,2008,12,3
SEA,49,37,2008,12,4
SEA,48,34,2008,12,5
SEA,50,38,2008,12,6
SEA,49,43,2008,12,7
SEA,45,39,2008,12,8
SEA,46,42,2008,12,9
SEA,48,44,2008,12,10
SEA,45,38,2008,12,11
SEA,45,34,2008,12,12
SEA,40,32,2008,12,13
SEA,32,22,2008,12,14
SEA,30,19,2008,12,15
SEA,31,20,2008,12,16
SEA,36,29,2008,12,17
SEA,35,25,2008,12,18
SEA,27,20,2008,12,19
SEA,26,14,2008,12,20
SEA,31,24,2008,12,21
SEA,34,27,2008,12,22
SEA,35,29,2008,12,23
SEA,38,30,2008,12,24
SEA,36,33,2008,12,25
SEA,38,32,2008,12,26
SEA,44,37,2008,12,27
SEA,44,38,2008,12,28
SEA,42,36,2008,12,29
SEA,43,34,2008,12,30
SEA,44,37,2008,12,31
CVG,36,29,2008,12,1
CVG,31,25,2008,12,2
CVG,47,29,2008,12,3
CVG,47,20,2008,12,4
CVG,27,15,2008,12,5
CVG,32,14,2008,12,6
CVG,27,13,2008,12,7
CVG,48,25,2008,12,8
CVG,54,46,2008,12,9
CVG,55,32,2008,12,10
CVG,33,30,2008,12,11
CVG,34,16,2008,12,12
CVG,42,13,2008,12,13
CVG,57,33,2008,12,14
CVG,58,22,2008,12,15
CVG,29,21,2008,12,16
CVG,32,28,2008,12,17
CVG,33,28,2008,12,18
CVG,65,33,2008,12,19
CVG,35,29,2008,12,20
CVG,34,4,2008,12,21
CVG,18,3,2008,12,22
CVG,39,16,2008,12,23
CVG,55,32,2008,12,24
CVG,33,20,2008,12,25
CVG,61,26,2008,12,26
CVG,70,57,2008,12,27
CVG,64,26,2008,12,28
CVG,53,24,2008,12,29
CVG,54,24,2008,12,30
CVG,47,16,2008,12,31
JFK,55,43,2008,12,1
JFK,46,37,2008,12,2
JFK,42,33,2008,12,3
JFK,50,40,2008,12,4
JFK,43,30,2008,12,5
JFK,37,24,2008,12,6
JFK,38,21,2008,12,7
JFK,30,19,2008,12,8
JFK,53,30,2008,12,9
JFK,58,44,2008,12,10
JFK,44,40,2008,12,11
JFK,57,33,2008,12,12
JFK,34,26,2008,12,13
JFK,48,25,2008,12,14
JFK,58,46,2008,12,15
JFK,57,31,2008,12,16
JFK,44,33,2008,12,17
JFK,45,31,2008,12,18
JFK,41,32,2008,12,19
JFK,32,24,2008,12,20
JFK,42,28,2008,12,21
JFK,28,14,2008,12,22
JFK,32,20,2008,12,23
JFK,50,32,2008,12,24
JFK,57,32,2008,12,25
JFK,43,28,2008,12,26
JFK,47,41,2008,12,27
JFK,64,46,2008,12,28
JFK,49,37,2008,12,29
JFK,45,31,2008,12,30
JFK,36,19,2008,12,31
ORD,33,21,2008,12,1
ORD,35,21,2008,12,2
ORD,38,20,2008,12,3
ORD,22,12,2008,12,4
ORD,23,7,2008,12,5
ORD,32,13,2008,12,6
ORD,20,4,2008,12,7
ORD,38,16,2008,12,8
ORD,38,25,2008,12,9
ORD,29,18,2008,12,10
ORD,32,17,2008,12,11
ORD,21,11,2008,12,12
ORD,39,19,2008,12,13
ORD,50,31,2008,12,14
ORD,31,5,2008,12,15
ORD,22,6,2008,12,16
ORD,20,6,2008,12,17
ORD,23,3,2008,12,18
ORD,32,22,2008,12,19
ORD,31,17,2008,12,20
ORD,16,-6,2008,12,21
ORD,7,-4,2008,12,22
ORD,34,7,2008,12,23
ORD,34,6,2008,12,24
ORD,24,0,2008,12,25
ORD,52,24,2008,12,26
ORD,61,32,2008,12,27
ORD,32,24,2008,12,28
ORD,43,29,2008,12,29
ORD,40,24,2008,12,30
ORD,24,11,2008,12,31
DTW,36,30,2008,12,1
DTW,31,26,2008,12,2
DTW,44,28,2008,12,3
DTW,38,21,2008,12,4
DTW,26,17,2008,12,5
DTW,30,16,2008,12,6
DTW,23,16,2008,12,7
DTW,33,20,2008,12,8
DTW,39,33,2008,12,9
DTW,34,20,2008,12,10
DTW,32,17,2008,12,11
DTW,28,21,2008,12,12
DTW,35,16,2008,12,13
DTW,50,34,2008,12,14
DTW,52,19,2008,12,15
DTW,24,17,2008,12,16
DTW,29,23,2008,12,17
DTW,26,18,2008,12,18
DTW,28,22,2008,12,19
DTW,22,17,2008,12,20
DTW,25,0,2008,12,21
DTW,15,2,2008,12,22
DTW,33,4,2008,12,23
DTW,43,28,2008,12,24
DTW,28,17,2008,12,25
DTW,40,19,2008,12,26
DTW,62,40,2008,12,27
DTW,55,28,2008,12,28
DTW,45,24,2008,12,29
DTW,34,27,2008,12,30
DTW,27,14,2008,12,31
